"citizen","geo","time","values","iso2"
"Chile","European Union (28 countries)",2016-04-30,5,"EU28"
"Chile","Total",2016-04-30,5,"TOTAL"
"Cameroon","Austria",2016-04-30,5,"AT"
"Cameroon","Belgium",2016-04-30,20,"BE"
"Cameroon","Switzerland",2016-04-30,10,"CH"
"Cameroon","Cyprus",2016-04-30,5,"CY"
"Cameroon","Germany (until 1990 former territory of the FRG)",2016-04-30,65,"DE"
"Cameroon","Greece",2016-04-30,15,"EL"
"Cameroon","Spain",2016-04-30,15,"ES"
"Cameroon","European Union (28 countries)",2016-04-30,300,"EU28"
"Cameroon","France",2016-04-30,30,"FR"
"Cameroon","Italy",2016-04-30,120,"IT"
"Cameroon","Total",2016-04-30,310,"TOTAL"
"Cameroon","United Kingdom",2016-04-30,20,"UK"
"China (including Hong Kong)","Austria",2016-04-30,15,"AT"
"China (including Hong Kong)","Belgium",2016-04-30,10,"BE"
"China (including Hong Kong)","Switzerland",2016-04-30,25,"CH"
"China (including Hong Kong)","Czech Republic",2016-04-30,5,"CZ"
"China (including Hong Kong)","Germany (until 1990 former territory of the FRG)",2016-04-30,55,"DE"
"China (including Hong Kong)","Greece",2016-04-30,5,"EL"
"China (including Hong Kong)","Spain",2016-04-30,15,"ES"
"China (including Hong Kong)","European Union (28 countries)",2016-04-30,455,"EU28"
"China (including Hong Kong)","France",2016-04-30,160,"FR"
"China (including Hong Kong)","Italy",2016-04-30,100,"IT"
"China (including Hong Kong)","Netherlands",2016-04-30,10,"NL"
"China (including Hong Kong)","Total",2016-04-30,480,"TOTAL"
"China (including Hong Kong)","United Kingdom",2016-04-30,65,"UK"
"Colombia","Switzerland",2016-04-30,5,"CH"
"Colombia","Spain",2016-04-30,40,"ES"
"Colombia","European Union (28 countries)",2016-04-30,65,"EU28"
"Colombia","France",2016-04-30,10,"FR"
"Colombia","Italy",2016-04-30,5,"IT"
"Colombia","Sweden",2016-04-30,10,"SE"
"Colombia","Total",2016-04-30,75,"TOTAL"
"Cuba","Czech Republic",2016-04-30,5,"CZ"
"Cuba","Germany (until 1990 former territory of the FRG)",2016-04-30,5,"DE"
"Cuba","Spain",2016-04-30,5,"ES"
"Cuba","European Union (28 countries)",2016-04-30,55,"EU28"
"Cuba","France",2016-04-30,20,"FR"
"Cuba","Hungary",2016-04-30,10,"HU"
"Cuba","Italy",2016-04-30,5,"IT"
"Cuba","Sweden",2016-04-30,5,"SE"
"Cuba","Total",2016-04-30,55,"TOTAL"
"Djibouti","Belgium",2016-04-30,5,"BE"
"Djibouti","European Union (28 countries)",2016-04-30,10,"EU28"
"Djibouti","Total",2016-04-30,10,"TOTAL"
"Dominican Republic","European Union (28 countries)",2016-04-30,45,"EU28"
"Dominican Republic","France",2016-04-30,40,"FR"
"Dominican Republic","Total",2016-04-30,45,"TOTAL"
"Algeria","Austria",2016-04-30,95,"AT"
"Algeria","Belgium",2016-04-30,5,"BE"
"Algeria","Switzerland",2016-04-30,55,"CH"
"Algeria","Germany (until 1990 former territory of the FRG)",2016-04-30,335,"DE"
"Algeria","Denmark",2016-04-30,15,"DK"
"Algeria","Greece",2016-04-30,20,"EL"
"Algeria","Spain",2016-04-30,25,"ES"
"Algeria","European Union (28 countries)",2016-04-30,835,"EU28"
"Algeria","France",2016-04-30,210,"FR"
"Algeria","Croatia",2016-04-30,5,"HR"
"Algeria","Hungary",2016-04-30,60,"HU"
"Algeria","Ireland",2016-04-30,5,"IE"
"Algeria","Italy",2016-04-30,5,"IT"
"Algeria","Luxembourg",2016-04-30,10,"LU"
"Algeria","Netherlands",2016-04-30,5,"NL"
"Algeria","Sweden",2016-04-30,15,"SE"
"Algeria","Total",2016-04-30,890,"TOTAL"
"Algeria","United Kingdom",2016-04-30,20,"UK"
"Ecuador","European Union (28 countries)",2016-04-30,5,"EU28"
"Ecuador","Italy",2016-04-30,5,"IT"
"Ecuador","Total",2016-04-30,5,"TOTAL"
"Egypt","Austria",2016-04-30,15,"AT"
"Egypt","Belgium",2016-04-30,5,"BE"
"Egypt","Cyprus",2016-04-30,15,"CY"
"Egypt","Germany (until 1990 former territory of the FRG)",2016-04-30,115,"DE"
"Egypt","Greece",2016-04-30,5,"EL"
"Egypt","European Union (28 countries)",2016-04-30,305,"EU28"
"Egypt","France",2016-04-30,25,"FR"
"Egypt","Hungary",2016-04-30,25,"HU"
"Egypt","Italy",2016-04-30,40,"IT"
"Egypt","Malta",2016-04-30,5,"MT"
"Egypt","Netherlands",2016-04-30,5,"NL"
"Egypt","Sweden",2016-04-30,15,"SE"
"Egypt","Total",2016-04-30,310,"TOTAL"
"Egypt","United Kingdom",2016-04-30,35,"UK"
"Western Sahara","European Union (28 countries)",2016-04-30,90,"EU28"
"Western Sahara","France",2016-04-30,90,"FR"
"Western Sahara","Total",2016-04-30,90,"TOTAL"
"Eritrea","Austria",2016-04-30,5,"AT"
"Eritrea","Belgium",2016-04-30,10,"BE"
"Eritrea","Switzerland",2016-04-30,185,"CH"
"Eritrea","Germany (until 1990 former territory of the FRG)",2016-04-30,1320,"DE"
"Eritrea","Denmark",2016-04-30,15,"DK"
"Eritrea","Greece",2016-04-30,5,"EL"
"Eritrea","European Union (28 countries)",2016-04-30,2075,"EU28"
"Eritrea","Finland",2016-04-30,10,"FI"
"Eritrea","France",2016-04-30,245,"FR"
"Eritrea","Hungary",2016-04-30,5,"HU"
"Eritrea","Italy",2016-04-30,250,"IT"
"Eritrea","Luxembourg",2016-04-30,5,"LU"
"Eritrea","Malta",2016-04-30,5,"MT"
"Eritrea","Netherlands",2016-04-30,65,"NL"
"Eritrea","Norway",2016-04-30,20,"NO"
"Eritrea","Romania",2016-04-30,5,"RO"
"Eritrea","Sweden",2016-04-30,50,"SE"
"Eritrea","Total",2016-04-30,2275,"TOTAL"
"Eritrea","United Kingdom",2016-04-30,80,"UK"
"Ethiopia","Austria",2016-04-30,20,"AT"
"Ethiopia","Belgium",2016-04-30,5,"BE"
"Ethiopia","Switzerland",2016-04-30,40,"CH"
"Ethiopia","Cyprus",2016-04-30,5,"CY"
"Ethiopia","Germany (until 1990 former territory of the FRG)",2016-04-30,220,"DE"
"Ethiopia","Denmark",2016-04-30,5,"DK"
"Ethiopia","Greece",2016-04-30,5,"EL"
"Ethiopia","European Union (28 countries)",2016-04-30,400,"EU28"
"Ethiopia","France",2016-04-30,35,"FR"
"Ethiopia","Hungary",2016-04-30,5,"HU"
"Ethiopia","Italy",2016-04-30,35,"IT"
"Ethiopia","Netherlands",2016-04-30,15,"NL"
"Ethiopia","Norway",2016-04-30,20,"NO"
"Ethiopia","Sweden",2016-04-30,25,"SE"
"Ethiopia","Total",2016-04-30,460,"TOTAL"
"Ethiopia","United Kingdom",2016-04-30,15,"UK"
"European Union (28 countries)","Belgium",2016-04-30,5,"BE"
"European Union (28 countries)","Switzerland",2016-04-30,5,"CH"
"European Union (28 countries)","Germany (until 1990 former territory of the FRG)",2016-04-30,15,"DE"
"European Union (28 countries)","European Union (28 countries)",2016-04-30,35,"EU28"
"European Union (28 countries)","Norway",2016-04-30,5,"NO"
"European Union (28 countries)","Total",2016-04-30,45,"TOTAL"
"European Union (28 countries)","United Kingdom",2016-04-30,10,"UK"
"Extra-EU-28","Austria",2016-04-30,4020,"AT"
"Extra-EU-28","Belgium",2016-04-30,925,"BE"
"Extra-EU-28","Bulgaria",2016-04-30,1045,"BG"
"Extra-EU-28","Switzerland",2016-04-30,1620,"CH"
"Extra-EU-28","Cyprus",2016-04-30,185,"CY"
"Extra-EU-28","Czech Republic",2016-04-30,115,"CZ"
"Extra-EU-28","Germany (until 1990 former territory of the FRG)",2016-04-30,66250,"DE"
"Extra-EU-28","Denmark",2016-04-30,395,"DK"
"Extra-EU-28","Estonia",2016-04-30,15,"EE"
"Extra-EU-28","Greece",2016-04-30,3615,"EL"
"Extra-EU-28","Spain",2016-04-30,1155,"ES"
"Extra-EU-28","European Union (28 countries)",2016-04-30,105285,"EU28"
"Extra-EU-28","Finland",2016-04-30,360,"FI"
"Extra-EU-28","France",2016-04-30,5830,"FR"
"Extra-EU-28","Croatia",2016-04-30,190,"HR"
"Extra-EU-28","Hungary",2016-04-30,5685,"HU"
"Extra-EU-28","Ireland",2016-04-30,155,"IE"
"Extra-EU-28","Iceland",2016-04-30,45,"IS"
"Extra-EU-28","Italy",2016-04-30,7785,"IT"
"Extra-EU-28","Liechtenstein",2016-04-30,10,"LI"
"Extra-EU-28","Lithuania",2016-04-30,10,"LT"
"Extra-EU-28","Luxembourg",2016-04-30,125,"LU"
"Extra-EU-28","Latvia",2016-04-30,40,"LV"
"Extra-EU-28","Malta",2016-04-30,105,"MT"
"Extra-EU-28","Netherlands",2016-04-30,980,"NL"
"Extra-EU-28","Norway",2016-04-30,225,"NO"
"Extra-EU-28","Poland",2016-04-30,1095,"PL"
"Extra-EU-28","Portugal",2016-04-30,50,"PT"
"Extra-EU-28","Romania",2016-04-30,85,"RO"
"Extra-EU-28","Sweden",2016-04-30,1540,"SE"
"Extra-EU-28","Slovenia",2016-04-30,30,"SI"
"Extra-EU-28","Total",2016-04-30,107180,"TOTAL"
"Extra-EU-28","United Kingdom",2016-04-30,3505,"UK"
"Gabon","Germany (until 1990 former territory of the FRG)",2016-04-30,5,"DE"
"Gabon","European Union (28 countries)",2016-04-30,15,"EU28"
"Gabon","France",2016-04-30,5,"FR"
"Gabon","Total",2016-04-30,15,"TOTAL"
"Georgia","Austria",2016-04-30,5,"AT"
"Georgia","Belgium",2016-04-30,25,"BE"
"Georgia","Switzerland",2016-04-30,20,"CH"
"Georgia","Czech Republic",2016-04-30,10,"CZ"
"Georgia","Germany (until 1990 former territory of the FRG)",2016-04-30,250,"DE"
"Georgia","Denmark",2016-04-30,5,"DK"
"Georgia","Greece",2016-04-30,20,"EL"
"Georgia","Spain",2016-04-30,5,"ES"
"Georgia","European Union (28 countries)",2016-04-30,495,"EU28"
"Georgia","France",2016-04-30,50,"FR"
"Georgia","Italy",2016-04-30,15,"IT"
"Georgia","Netherlands",2016-04-30,40,"NL"
"Georgia","Poland",2016-04-30,5,"PL"
"Georgia","Sweden",2016-04-30,50,"SE"
"Georgia","Total",2016-04-30,515,"TOTAL"
"Georgia","United Kingdom",2016-04-30,10,"UK"
"Ghana","Austria",2016-04-30,5,"AT"
"Ghana","Switzerland",2016-04-30,5,"CH"
"Ghana","Germany (until 1990 former territory of the FRG)",2016-04-30,120,"DE"
"Ghana","Greece",2016-04-30,5,"EL"
"Ghana","Spain",2016-04-30,5,"ES"
"Ghana","European Union (28 countries)",2016-04-30,375,"EU28"
"Ghana","Finland",2016-04-30,5,"FI"
"Ghana","France",2016-04-30,10,"FR"
"Ghana","Italy",2016-04-30,210,"IT"
"Ghana","Total",2016-04-30,385,"TOTAL"
"Ghana","United Kingdom",2016-04-30,20,"UK"
"Gambia, The","Austria",2016-04-30,25,"AT"
"Gambia, The","Switzerland",2016-04-30,140,"CH"
"Gambia, The","Germany (until 1990 former territory of the FRG)",2016-04-30,415,"DE"
"Gambia, The","Greece",2016-04-30,5,"EL"
"Gambia, The","European Union (28 countries)",2016-04-30,1230,"EU28"
"Gambia, The","France",2016-04-30,15,"FR"
"Gambia, The","Italy",2016-04-30,735,"IT"
"Gambia, The","Netherlands",2016-04-30,5,"NL"
"Gambia, The","Sweden",2016-04-30,15,"SE"
"Gambia, The","Total",2016-04-30,1370,"TOTAL"
"Gambia, The","United Kingdom",2016-04-30,10,"UK"
"Guinea","Austria",2016-04-30,10,"AT"
"Guinea","Belgium",2016-04-30,55,"BE"
"Guinea","Switzerland",2016-04-30,40,"CH"
"Guinea","Germany (until 1990 former territory of the FRG)",2016-04-30,155,"DE"
"Guinea","Spain",2016-04-30,15,"ES"
"Guinea","European Union (28 countries)",2016-04-30,750,"EU28"
"Guinea","France",2016-04-30,155,"FR"
"Guinea","Italy",2016-04-30,345,"IT"
"Guinea","Portugal",2016-04-30,5,"PT"
"Guinea","Total",2016-04-30,790,"TOTAL"
"Guinea","United Kingdom",2016-04-30,5,"UK"
"Equatorial Guinea","European Union (28 countries)",2016-04-30,5,"EU28"
"Equatorial Guinea","France",2016-04-30,5,"FR"
"Equatorial Guinea","Total",2016-04-30,5,"TOTAL"
"Guatemala","Spain",2016-04-30,5,"ES"
"Guatemala","European Union (28 countries)",2016-04-30,5,"EU28"
"Guatemala","Total",2016-04-30,5,"TOTAL"
"Guinea-Bissau","Switzerland",2016-04-30,5,"CH"
"Guinea-Bissau","Germany (until 1990 former territory of the FRG)",2016-04-30,10,"DE"
"Guinea-Bissau","European Union (28 countries)",2016-04-30,80,"EU28"
"Guinea-Bissau","France",2016-04-30,5,"FR"
"Guinea-Bissau","Italy",2016-04-30,60,"IT"
"Guinea-Bissau","Total",2016-04-30,85,"TOTAL"
"Honduras","Spain",2016-04-30,35,"ES"
"Honduras","European Union (28 countries)",2016-04-30,40,"EU28"
"Honduras","Finland",2016-04-30,5,"FI"
"Honduras","Total",2016-04-30,40,"TOTAL"
"Haiti","European Union (28 countries)",2016-04-30,385,"EU28"
"Haiti","France",2016-04-30,385,"FR"
"Haiti","Total",2016-04-30,385,"TOTAL"
"Hungary","Germany (until 1990 former territory of the FRG)",2016-04-30,10,"DE"
"Hungary","European Union (28 countries)",2016-04-30,10,"EU28"
"Hungary","Total",2016-04-30,10,"TOTAL"
"Indonesia","European Union (28 countries)",2016-04-30,5,"EU28"
"Indonesia","Total",2016-04-30,5,"TOTAL"
"Ireland","Total",2016-04-30,5,"TOTAL"
"Israel","European Union (28 countries)",2016-04-30,10,"EU28"
"Israel","France",2016-04-30,5,"FR"
"Israel","Total",2016-04-30,10,"TOTAL"
"India","Austria",2016-04-30,35,"AT"
"India","Belgium",2016-04-30,5,"BE"
"India","Bulgaria",2016-04-30,5,"BG"
"India","Switzerland",2016-04-30,5,"CH"
"India","Cyprus",2016-04-30,5,"CY"
"India","Germany (until 1990 former territory of the FRG)",2016-04-30,220,"DE"
"India","Greece",2016-04-30,5,"EL"
"India","European Union (28 countries)",2016-04-30,525,"EU28"
"India","France",2016-04-30,10,"FR"
"India","Hungary",2016-04-30,10,"HU"
"India","Ireland",2016-04-30,5,"IE"
"India","Italy",2016-04-30,55,"IT"
"India","Netherlands",2016-04-30,5,"NL"
"India","Sweden",2016-04-30,5,"SE"
"India","Total",2016-04-30,530,"TOTAL"
"India","United Kingdom",2016-04-30,165,"UK"
"Iraq","Austria",2016-04-30,305,"AT"
"Iraq","Belgium",2016-04-30,45,"BE"
"Iraq","Bulgaria",2016-04-30,90,"BG"
"Iraq","Switzerland",2016-04-30,70,"CH"
"Iraq","Cyprus",2016-04-30,5,"CY"
"Iraq","Czech Republic",2016-04-30,5,"CZ"
"Iraq","Germany (until 1990 former territory of the FRG)",2016-04-30,10220,"DE"
"Iraq","Denmark",2016-04-30,15,"DK"
"Iraq","Estonia",2016-04-30,5,"EE"
"Iraq","Greece",2016-04-30,440,"EL"
"Iraq","Spain",2016-04-30,5,"ES"
"Iraq","European Union (28 countries)",2016-04-30,12700,"EU28"
"Iraq","Finland",2016-04-30,95,"FI"
"Iraq","France",2016-04-30,180,"FR"
"Iraq","Croatia",2016-04-30,65,"HR"
"Iraq","Hungary",2016-04-30,615,"HU"
"Iraq","Ireland",2016-04-30,5,"IE"
"Iraq","Iceland",2016-04-30,5,"IS"
"Iraq","Italy",2016-04-30,95,"IT"
"Iraq","Luxembourg",2016-04-30,10,"LU"
"Iraq","Latvia",2016-04-30,5,"LV"
"Iraq","Malta",2016-04-30,5,"MT"
"Iraq","Netherlands",2016-04-30,40,"NL"
"Iraq","Norway",2016-04-30,10,"NO"
"Iraq","Poland",2016-04-30,5,"PL"
"Iraq","Romania",2016-04-30,10,"RO"
"Iraq","Sweden",2016-04-30,120,"SE"
"Iraq","Slovenia",2016-04-30,5,"SI"
"Iraq","Total",2016-04-30,12785,"TOTAL"
"Iraq","United Kingdom",2016-04-30,320,"UK"
"Iran","Austria",2016-04-30,230,"AT"
"Iran","Belgium",2016-04-30,20,"BE"
"Iran","Bulgaria",2016-04-30,10,"BG"
"Iran","Switzerland",2016-04-30,35,"CH"
"Iran","Germany (until 1990 former territory of the FRG)",2016-04-30,2070,"DE"
"Iran","Denmark",2016-04-30,25,"DK"
"Iran","Greece",2016-04-30,115,"EL"
"Iran","Spain",2016-04-30,5,"ES"
"Iran","European Union (28 countries)",2016-04-30,3440,"EU28"
"Iran","Finland",2016-04-30,15,"FI"
"Iran","France",2016-04-30,30,"FR"
"Iran","Croatia",2016-04-30,15,"HR"
"Iran","Hungary",2016-04-30,200,"HU"
"Iran","Iceland",2016-04-30,5,"IS"
"Iran","Italy",2016-04-30,35,"IT"
"Iran","Luxembourg",2016-04-30,5,"LU"
"Iran","Netherlands",2016-04-30,65,"NL"
"Iran","Norway",2016-04-30,5,"NO"
"Iran","Sweden",2016-04-30,95,"SE"
"Iran","Slovenia",2016-04-30,5,"SI"
"Iran","Total",2016-04-30,3485,"TOTAL"
"Iran","United Kingdom",2016-04-30,495,"UK"
"Jamaica","European Union (28 countries)",2016-04-30,25,"EU28"
"Jamaica","France",2016-04-30,5,"FR"
"Jamaica","Total",2016-04-30,25,"TOTAL"
"Jamaica","United Kingdom",2016-04-30,15,"UK"
"Jordan","Germany (until 1990 former territory of the FRG)",2016-04-30,15,"DE"
"Jordan","European Union (28 countries)",2016-04-30,30,"EU28"
"Jordan","Netherlands",2016-04-30,5,"NL"
"Jordan","Sweden",2016-04-30,5,"SE"
"Jordan","Total",2016-04-30,30,"TOTAL"
"Kenya","Germany (until 1990 former territory of the FRG)",2016-04-30,20,"DE"
"Kenya","European Union (28 countries)",2016-04-30,40,"EU28"
"Kenya","France",2016-04-30,5,"FR"
"Kenya","Italy",2016-04-30,5,"IT"
"Kenya","Total",2016-04-30,40,"TOTAL"
"Kenya","United Kingdom",2016-04-30,10,"UK"
"Kyrgyzstan","European Union (28 countries)",2016-04-30,25,"EU28"
"Kyrgyzstan","Sweden",2016-04-30,15,"SE"
"Kyrgyzstan","Total",2016-04-30,25,"TOTAL"
"Kyrgyzstan","United Kingdom",2016-04-30,5,"UK"
"Cambodia","European Union (28 countries)",2016-04-30,5,"EU28"
"Cambodia","Total",2016-04-30,5,"TOTAL"
"Comoros","European Union (28 countries)",2016-04-30,25,"EU28"
"Comoros","France",2016-04-30,25,"FR"
"Comoros","Total",2016-04-30,25,"TOTAL"
"North Korea","European Union (28 countries)",2016-04-30,5,"EU28"
"North Korea","Total",2016-04-30,5,"TOTAL"
"Kuwait","European Union (28 countries)",2016-04-30,30,"EU28"
"Kuwait","France",2016-04-30,5,"FR"
"Kuwait","Ireland",2016-04-30,5,"IE"
"Kuwait","Total",2016-04-30,30,"TOTAL"
"Kuwait","United Kingdom",2016-04-30,15,"UK"
"Kazakhstan","Germany (until 1990 former territory of the FRG)",2016-04-30,5,"DE"
"Kazakhstan","European Union (28 countries)",2016-04-30,45,"EU28"
"Kazakhstan","France",2016-04-30,5,"FR"
"Kazakhstan","Netherlands",2016-04-30,5,"NL"
"Kazakhstan","Poland",2016-04-30,5,"PL"
"Kazakhstan","Sweden",2016-04-30,20,"SE"
"Kazakhstan","Total",2016-04-30,45,"TOTAL"
"Lebanon","Austria",2016-04-30,5,"AT"
"Lebanon","Belgium",2016-04-30,5,"BE"
"Lebanon","Switzerland",2016-04-30,5,"CH"
"Lebanon","Germany (until 1990 former territory of the FRG)",2016-04-30,410,"DE"
"Lebanon","Greece",2016-04-30,5,"EL"
"Lebanon","European Union (28 countries)",2016-04-30,485,"EU28"
"Lebanon","France",2016-04-30,15,"FR"
"Lebanon","Hungary",2016-04-30,5,"HU"
"Lebanon","Italy",2016-04-30,5,"IT"
"Lebanon","Luxembourg",2016-04-30,5,"LU"
"Lebanon","Netherlands",2016-04-30,5,"NL"
"Lebanon","Sweden",2016-04-30,15,"SE"
"Lebanon","Total",2016-04-30,490,"TOTAL"
"Lebanon","United Kingdom",2016-04-30,10,"UK"
"Sri Lanka","Austria",2016-04-30,10,"AT"
"Sri Lanka","Belgium",2016-04-30,10,"BE"
"Sri Lanka","Bulgaria",2016-04-30,5,"BG"
"Sri Lanka","Switzerland",2016-04-30,105,"CH"
"Sri Lanka","Germany (until 1990 former territory of the FRG)",2016-04-30,25,"DE"
"Sri Lanka","European Union (28 countries)",2016-04-30,360,"EU28"
"Sri Lanka","Finland",2016-04-30,10,"FI"
"Sri Lanka","France",2016-04-30,120,"FR"
"Sri Lanka","Hungary",2016-04-30,45,"HU"
"Sri Lanka","Italy",2016-04-30,10,"IT"
"Sri Lanka","Netherlands",2016-04-30,5,"NL"
"Sri Lanka","Total",2016-04-30,470,"TOTAL"
"Sri Lanka","United Kingdom",2016-04-30,115,"UK"
"Liberia","Switzerland",2016-04-30,5,"CH"
"Liberia","Germany (until 1990 former territory of the FRG)",2016-04-30,10,"DE"
"Liberia","European Union (28 countries)",2016-04-30,40,"EU28"
"Liberia","Italy",2016-04-30,25,"IT"
"Liberia","Total",2016-04-30,40,"TOTAL"
"Lithuania","Total",2016-04-30,5,"TOTAL"
"Libya","Austria",2016-04-30,25,"AT"
"Libya","Switzerland",2016-04-30,15,"CH"
"Libya","Germany (until 1990 former territory of the FRG)",2016-04-30,55,"DE"
"Libya","Denmark",2016-04-30,25,"DK"
"Libya","European Union (28 countries)",2016-04-30,310,"EU28"
"Libya","France",2016-04-30,55,"FR"
"Libya","Hungary",2016-04-30,10,"HU"
"Libya","Ireland",2016-04-30,5,"IE"
"Libya","Italy",2016-04-30,20,"IT"
"Libya","Luxembourg",2016-04-30,5,"LU"
"Libya","Malta",2016-04-30,50,"MT"
"Libya","Sweden",2016-04-30,20,"SE"
"Libya","Total",2016-04-30,320,"TOTAL"
"Libya","United Kingdom",2016-04-30,35,"UK"
"Morocco","Austria",2016-04-30,60,"AT"
"Morocco","Belgium",2016-04-30,15,"BE"
"Morocco","Switzerland",2016-04-30,110,"CH"
"Morocco","Germany (until 1990 former territory of the FRG)",2016-04-30,460,"DE"
"Morocco","Denmark",2016-04-30,35,"DK"
"Morocco","Greece",2016-04-30,25,"EL"
"Morocco","Spain",2016-04-30,25,"ES"
"Morocco","European Union (28 countries)",2016-04-30,935,"EU28"
"Morocco","Finland",2016-04-30,5,"FI"
"Morocco","France",2016-04-30,50,"FR"
"Morocco","Croatia",2016-04-30,10,"HR"
"Morocco","Hungary",2016-04-30,55,"HU"
"Morocco","Italy",2016-04-30,140,"IT"
"Morocco","Luxembourg",2016-04-30,15,"LU"
"Morocco","Netherlands",2016-04-30,5,"NL"
"Morocco","Norway",2016-04-30,10,"NO"
"Morocco","Sweden",2016-04-30,25,"SE"
"Morocco","Total",2016-04-30,1050,"TOTAL"
"Morocco","United Kingdom",2016-04-30,5,"UK"
"Moldova","Switzerland",2016-04-30,5,"CH"
"Moldova","Germany (until 1990 former territory of the FRG)",2016-04-30,90,"DE"
"Moldova","European Union (28 countries)",2016-04-30,100,"EU28"
"Moldova","Italy",2016-04-30,5,"IT"
"Moldova","Total",2016-04-30,105,"TOTAL"
"Montenegro","Germany (until 1990 former territory of the FRG)",2016-04-30,145,"DE"
"Montenegro","European Union (28 countries)",2016-04-30,155,"EU28"
"Montenegro","France",2016-04-30,5,"FR"
"Montenegro","Italy",2016-04-30,5,"IT"
"Montenegro","Total",2016-04-30,155,"TOTAL"
"Madagascar","European Union (28 countries)",2016-04-30,5,"EU28"
"Madagascar","France",2016-04-30,5,"FR"
"Madagascar","Total",2016-04-30,5,"TOTAL"
"Former Yugoslav Republic of Macedonia, the","Austria",2016-04-30,10,"AT"
"Former Yugoslav Republic of Macedonia, the","Belgium",2016-04-30,5,"BE"
"Former Yugoslav Republic of Macedonia, the","Switzerland",2016-04-30,10,"CH"
"Former Yugoslav Republic of Macedonia, the","Germany (until 1990 former territory of the FRG)",2016-04-30,400,"DE"
"Former Yugoslav Republic of Macedonia, the","European Union (28 countries)",2016-04-30,485,"EU28"
"Former Yugoslav Republic of Macedonia, the","France",2016-04-30,20,"FR"
"Former Yugoslav Republic of Macedonia, the","Iceland",2016-04-30,5,"IS"
"Former Yugoslav Republic of Macedonia, the","Italy",2016-04-30,5,"IT"
"Former Yugoslav Republic of Macedonia, the","Netherlands",2016-04-30,35,"NL"
"Former Yugoslav Republic of Macedonia, the","Norway",2016-04-30,5,"NO"
"Former Yugoslav Republic of Macedonia, the","Sweden",2016-04-30,5,"SE"
"Former Yugoslav Republic of Macedonia, the","Total",2016-04-30,505,"TOTAL"
"Mali","Austria",2016-04-30,5,"AT"
"Mali","Switzerland",2016-04-30,15,"CH"
"Mali","Germany (until 1990 former territory of the FRG)",2016-04-30,70,"DE"
"Mali","Greece",2016-04-30,10,"EL"
"Mali","Spain",2016-04-30,15,"ES"
"Mali","European Union (28 countries)",2016-04-30,680,"EU28"
"Mali","France",2016-04-30,135,"FR"
"Mali","Hungary",2016-04-30,5,"HU"
"Mali","Italy",2016-04-30,435,"IT"
"Mali","Portugal",2016-04-30,5,"PT"
"Mali","Total",2016-04-30,700,"TOTAL"
"Myanmar/Burma","Germany (until 1990 former territory of the FRG)",2016-04-30,10,"DE"
"Myanmar/Burma","European Union (28 countries)",2016-04-30,30,"EU28"
"Myanmar/Burma","Total",2016-04-30,30,"TOTAL"
"Myanmar/Burma","United Kingdom",2016-04-30,15,"UK"
"Mongolia","Austria",2016-04-30,5,"AT"
"Mongolia","Switzerland",2016-04-30,5,"CH"
"Mongolia","Germany (until 1990 former territory of the FRG)",2016-04-30,20,"DE"
"Mongolia","European Union (28 countries)",2016-04-30,85,"EU28"
"Mongolia","France",2016-04-30,20,"FR"
"Mongolia","Netherlands",2016-04-30,15,"NL"
"Mongolia","Sweden",2016-04-30,20,"SE"
"Mongolia","Total",2016-04-30,90,"TOTAL"
"Mongolia","United Kingdom",2016-04-30,5,"UK"
"Mauritania","Belgium",2016-04-30,5,"BE"
"Mauritania","Germany (until 1990 former territory of the FRG)",2016-04-30,15,"DE"
"Mauritania","European Union (28 countries)",2016-04-30,95,"EU28"
"Mauritania","France",2016-04-30,65,"FR"
"Mauritania","Italy",2016-04-30,5,"IT"
"Mauritania","Total",2016-04-30,95,"TOTAL"
"Mauritius","European Union (28 countries)",2016-04-30,15,"EU28"
"Mauritius","France",2016-04-30,5,"FR"
"Mauritius","Total",2016-04-30,15,"TOTAL"
"Mauritius","United Kingdom",2016-04-30,10,"UK"
"Malawi","Germany (until 1990 former territory of the FRG)",2016-04-30,5,"DE"
"Malawi","European Union (28 countries)",2016-04-30,20,"EU28"
"Malawi","Total",2016-04-30,20,"TOTAL"
"Malawi","United Kingdom",2016-04-30,15,"UK"
"Mexico","European Union (28 countries)",2016-04-30,5,"EU28"
"Mexico","Total",2016-04-30,5,"TOTAL"
"Malaysia","European Union (28 countries)",2016-04-30,15,"EU28"
"Malaysia","Total",2016-04-30,15,"TOTAL"
"Malaysia","United Kingdom",2016-04-30,15,"UK"
"Niger","Belgium",2016-04-30,5,"BE"
"Niger","Germany (until 1990 former territory of the FRG)",2016-04-30,10,"DE"
"Niger","European Union (28 countries)",2016-04-30,40,"EU28"
"Niger","France",2016-04-30,5,"FR"
"Niger","Italy",2016-04-30,25,"IT"
"Niger","Total",2016-04-30,45,"TOTAL"
"Nigeria","Austria",2016-04-30,130,"AT"
"Nigeria","Belgium",2016-04-30,10,"BE"
"Nigeria","Switzerland",2016-04-30,100,"CH"
"Nigeria","Germany (until 1990 former territory of the FRG)",2016-04-30,860,"DE"
"Nigeria","Denmark",2016-04-30,5,"DK"
"Nigeria","Greece",2016-04-30,10,"EL"
"Nigeria","Spain",2016-04-30,15,"ES"
"Nigeria","European Union (28 countries)",2016-04-30,2680,"EU28"
"Nigeria","Finland",2016-04-30,5,"FI"
